dataset_version,timestamp_ms,sample_index,total_samples,controller_backend,cycle_id,diameter_m,cmd_object_diameter_m,roll_rad,pitch_rad,yaw_rad,repeat_idx,light_intensity,light_azimuth_deg,light_elevation_deg,spawn_x,spawn_y,spawn_z,pick_cmd_x,pick_cmd_y,pick_cmd_z,place_cmd_x,place_cmd_y,place_cmd_z,arm_joint1_rad,arm_joint2_rad,arm_joint3_rad,arm_joint4_rad,arm_joint5_rad,arm_joint6_rad,arm_gripper_joint1_rad,arm_gripper_joint2_rad,arm_gripper_joint7_rad,cycle_service_success,cycle_message,cycle_success,gripper_close_ok,grasp_stability_ok,place_landing_ok,grasp_reached_ok,place_reached_ok,label,elapsed_sec,server_pose_strategy,server_pose_profile,before_x,before_y,before_z,lift_x,lift_y,lift_z,after_x,after_y,after_z,error
v2_kinematic,1776793162059,72,108,auto_sorting_action,1776793119121_72_1,0.0734,0.0734,0.1,0.0,-0.2,1,1.0,60.0,30.0,0.1895999958231628,0.13617224933635882,0.1425407917169573,0.1895999958231628,0.13617224933635882,0.1425407917169573,0.16,-0.25,0.1,-0.9662988604670648,1.644700199448808,-1.1216271767319537,-0.06267212038744674,1.164767478784805,0.10490420795344235,,,0.034999999850303366,1,auto_action_cycle_done,1,1,1,1,1,1,1,43.9145,free_yaw,直解位姿(快速)(反向),0.1895999958231628,0.13617224933635882,0.1425407917169573,0.1895999958231628,0.13617224933635882,0.1725407917169573,0.16,-0.25,0.1,
v2_kinematic,1776793180315,73,108,auto_sorting_action,1776793163038_73_0,0.0549,0.0549,0.0,0.0,0.0,0,0.5,50.0,-20.0,0.3365734739669751,-0.2815702456766561,0.1425407917169573,0.3365734739669751,-0.2815702456766561,0.1425407917169573,0.16,-0.25,0.1,-0.966298897296717,1.6447003052650722,-1.1216273486694872,-0.06267183439570179,1.1647686946445868,0.10490155718945982,,,0.035000065805640135,0,action_server_error,0,0,0,0,0,0,0,18.2554,,,0.3365734739669751,-0.2815702456766561,0.1425407917169573,0.3365734739669751,-0.2815702456766561,0.1725407917169573,0.3365734739669751,-0.2815702456766561,0.1425407917169573,action_server_error
v2_kinematic,1776793227580,74,108,auto_sorting_action,1776793180903_74_1,0.0598,0.0598,0.0,0.0,0.0,1,0.5,50.0,-20.0,0.19446278743025638,-0.17879303377249672,0.1425407917169573,0.19446278743025638,-0.17879303377249672,0.1425407917169573,0.16,-0.25,0.1,-1.0005510103851059,1.617618441912719,-1.0975107732773877,0.02838157832692101,1.106406341538615,0.0292209072133911,,,0.035000031196730536,1,auto_action_cycle_done,1,1,1,1,1,1,1,47.2647,free_yaw,直解位姿(快速)(反向),0.19446278743025638,-0.17879303377249672,0.1425407917169573,0.19446278743025638,-0.17879303377249672,0.1725407917169573,0.16,-0.25,0.1,
v2_kinematic,1776793245886,75,108,auto_sorting_action,1776793228648_75_0,0.0696,0.0696,0.0,0.0,0.0,0,0.5,60.0,30.0,0.36234012436916563,-0.39366250704693256,0.1425407917169573,0.36234012436916563,-0.39366250704693256,0.1425407917169573,0.16,-0.25,0.1,-1.0005509927752962,1.6176185468736355,-1.0975109547266033,0.028381491215489163,1.1064075902844195,0.02922031226811761,,,0.03500001594737402,0,action_server_error,0,0,0,0,0,0,0,18.3053,,,0.36234012436916563,-0.39366250704693256,0.1425407917169573,0.36234012436916563,-0.39366250704693256,0.1725407917169573,0.36234012436916563,-0.39366250704693256,0.1425407917169573,action_server_error
v2_kinematic,1776793267650,76,108,auto_sorting_action,1776793246516_76_1,0.0596,0.0596,0.0,0.0,0.0,1,0.5,60.0,30.0,0.2636878495815402,0.3499369175820745,0.1425407917169573,0.2636878495815402,0.3499369175820745,0.1425407917169573,0.16,-0.25,0.1,-0.007016953038684548,0.00842657827206228,-0.007588850293279492,-0.000521430645969545,0.009521331350362594,0.0029119288549050992,,,0.035000000024814286,0,action_server_error,0,0,0,0,0,0,0,21.7637,,,0.2636878495815402,0.3499369175820745,0.1425407917169573,0.2636878495815402,0.3499369175820745,0.1725407917169573,0.2636878495815402,0.3499369175820745,0.1425407917169573,action_server_error
v2_kinematic,1776793288067,77,108,auto_sorting_action,1776793268578_77_0,0.0465,0.0465,0.0,0.0,0.0,0,0.8,50.0,-20.0,0.5417087486485237,-0.04503846944163821,0.1425407917169573,0.5417087486485237,-0.04503846944163821,0.1425407917169573,0.16,-0.25,0.1,-0.007289448262940645,0.007920427536171282,-0.004694074528851289,0.004889330830074812,-0.0021590829430921943,-0.001407242461536562,,,0.03324999119792879,0,action_server_error,0,0,0,0,0,0,0,20.4165,,,0.5417087486485237,-0.04503846944163821,0.1425407917169573,0.5417087486485237,-0.04503846944163821,0.1725407917169573,0.5417087486485237,-0.04503846944163821,0.1425407917169573,action_server_error
v2_kinematic,1776793308717,78,108,auto_sorting_action,1776793289054_78_1,0.0534,0.0534,0.0,0.0,0.0,1,0.8,50.0,-20.0,0.1418890556084525,-0.06447473373914592,0.1425407917169573,0.1418890556084525,-0.06447473373914592,0.1425407917169573,0.16,-0.25,0.1,0.0034643462091592525,0.004769792289877728,-0.006191207801058418,0.005043975740141704,-0.005811710410886128,0.002502740981547902,,,0.034999988220187114,0,action_server_error,0,0,0,0,0,0,0,20.6502,,,0.1418890556084525,-0.06447473373914592,0.1425407917169573,0.1418890556084525,-0.06447473373914592,0.1725407917169573,0.1418890556084525,-0.06447473373914592,0.1425407917169573,action_server_error
v2_kinematic,1776793329044,79,108,auto_sorting_action,1776793309726_79_0,0.0465,0.0465,0.0,0.0,0.0,0,0.8,60.0,30.0,0.3317191173478741,0.34284977073120937,0.1425407917169573,0.3317191173478741,0.34284977073120937,0.1425407917169573,0.16,-0.25,0.1,-0.0014187869228372563,0.005847575339474886,-0.0060255078517483796,0.0023337924939728083,-0.0046487843063856005,0.008369017667634537,,,0.033249995149438785,0,action_server_error,0,0,0,0,0,0,0,20.3257,,,0.3317191173478741,0.34284977073120937,0.1425407917169573,0.3317191173478741,0.34284977073120937,0.1725407917169573,0.3317191173478741,0.34284977073120937,0.1425407917169573,action_server_error
v2_kinematic,1776793375656,80,108,auto_sorting_action,1776793329987_80_1,0.0473,0.0473,0.0,0.0,0.0,1,0.8,60.0,30.0,0.196578758590898,0.2864802313261473,0.1425407917169573,0.196578758590898,0.2864802313261473,0.1425407917169573,0.16,-0.25,0.1,-1.0196388464175508,1.6062534414942649,-1.1081926504270996,0.02764568934624112,1.0822299120410124,-0.00045037912109258116,,,0.03365002786092636,1,auto_action_cycle_done,1,1,1,1,1,1,1,46.6117,free_yaw,直解位姿(快速)(反向),0.196578758590898,0.2864802313261473,0.1425407917169573,0.196578758590898,0.2864802313261473,0.1725407917169573,0.16,-0.25,0.1,
v2_kinematic,1776793420057,81,108,auto_sorting_action,1776793376736_81_0,0.0566,0.0566,0.0,0.0,0.0,0,1.0,50.0,-20.0,0.32612177472381415,0.08643062628267036,0.1425407917169573,0.32612177472381415,0.08643062628267036,0.1425407917169573,0.16,-0.25,0.1,-1.011826260224872,1.658793754205826,-1.1389409304414446,-0.03408117439790548,1.137354527019676,-0.011497382024073133,,,0.03499999973563477,1,auto_action_cycle_done,1,1,1,1,1,1,1,44.4005,free_yaw,直解位姿(快速)(反向),0.32612177472381415,0.08643062628267036,0.1425407917169573,0.32612177472381415,0.08643062628267036,0.1725407917169573,0.16,-0.25,0.1,
v2_kinematic,1776793450001,82,108,auto_sorting_action,1776793421068_82_1,0.0456,0.0456,0.0,0.0,0.0,1,1.0,50.0,-20.0,0.13945176003690435,-0.2510226899282862,0.1425407917169573,0.13945176003690435,-0.2510226899282862,0.1425407917169573,0.16,-0.25,0.1,-0.9843938918116297,1.5997620630759224,-1.1044856534479548,0.009858607862970103,1.086966861746708,0.053888032199544966,,,0.03280003650833019,1,auto_action_cycle_done,1,1,1,1,1,1,1,29.9441,relaxed,直解位姿(快速)(反向),0.13945176003690435,-0.2510226899282862,0.1425407917169573,0.13945176003690435,-0.2510226899282862,0.1725407917169573,0.16,-0.25,0.1,
v2_kinematic,1776793467826,83,108,auto_sorting_action,1776793450562_83_0,0.0486,0.0486,0.0,0.0,0.0,0,1.0,60.0,30.0,0.3558801404573897,-0.2718613628728027,0.1425407917169573,0.3558801404573897,-0.2718613628728027,0.1425407917169573,0.16,-0.25,0.1,-0.9843938985086202,1.5997621705805454,-1.1044858497598637,0.009858645332099236,1.0869681936885218,0.05388802964840611,,,0.03430003011986313,0,action_server_error,0,0,0,0,0,0,0,17.8238,,,0.3558801404573897,-0.2718613628728027,0.1425407917169573,0.3558801404573897,-0.2718613628728027,0.1725407917169573,0.3558801404573897,-0.2718613628728027,0.1425407917169573,action_server_error
v2_kinematic,1776793489734,84,108,auto_sorting_action,1776793468827_84_1,0.0515,0.0515,0.0,0.0,0.0,1,1.0,60.0,30.0,0.14752287971687714,0.033367774027935546,0.1425407917169573,0.14752287971687714,0.033367774027935546,0.1425407917169573,0.16,-0.25,0.1,-0.003053260725016216,7.151671410898786e-05,-0.009598387273107356,-0.006691640486399919,0.003841923596290542,-0.004320791454214046,,,0.03500001454302761,0,action_server_error,0,0,0,0,0,0,0,21.9075,,,0.14752287971687714,0.033367774027935546,0.1425407917169573,0.14752287971687714,0.033367774027935546,0.1725407917169573,0.14752287971687714,0.033367774027935546,0.1425407917169573,action_server_error
v2_kinematic,1776793537381,85,108,auto_sorting_action,1776793490707_85_0,0.048,0.048,0.0,0.2,0.0,0,0.5,50.0,-20.0,0.29170364175168556,-0.11159287729364643,0.1425407917169573,0.29170364175168556,-0.11159287729364643,0.1425407917169573,0.16,-0.25,0.1,-0.9935423313400662,1.6638452858082555,-1.1484403198194517,-0.06723635311487364,1.114616217130739,-0.022731620704204758,,,0.03399998820844377,1,auto_action_cycle_done,1,1,1,1,1,1,1,47.6465,free_yaw,直解位姿(快速)(反向),0.29170364175168556,-0.11159287729364643,0.1425407917169573,0.29170364175168556,-0.11159287729364643,0.1725407917169573,0.16,-0.25,0.1,
v2_kinematic,1776793555910,86,108,auto_sorting_action,1776793538460_86_1,0.0741,0.0741,0.0,0.2,0.0,1,0.5,50.0,-20.0,0.03979815934294,-0.13772628259150094,0.1425407917169573,0.03979815934294,-0.13772628259150094,0.1425407917169573,0.16,-0.25,0.1,-0.9935423681704378,1.6638454268104228,-1.1484405642137991,-0.06723608096917033,1.1146178610686448,-0.022732073588949575,,,0.03500002432099523,0,action_server_error,0,0,0,0,0,0,0,18.5286,,,0.03979815934294,-0.13772628259150094,0.1425407917169573,0.03979815934294,-0.13772628259150094,0.1725407917169573,0.03979815934294,-0.13772628259150094,0.1425407917169573,action_server_error
v2_kinematic,1776793604300,87,108,auto_sorting_action,1776793556925_87_0,0.0622,0.0622,0.0,0.2,0.0,0,0.5,60.0,30.0,0.2394999452467095,0.036645570350271925,0.1425407917169573,0.2394999452467095,0.036645570350271925,0.1425407917169573,0.16,-0.25,0.1,-1.0247353510678225,1.6510869648458684,-1.1270735355519825,0.08407806581940314,1.1417366061338372,-0.09090631157584994,,,0.03499997786208254,1,auto_action_cycle_done,1,1,1,1,1,1,1,48.3896,free_yaw,直解位姿(快速)(反向),0.2394999452467095,0.036645570350271925,0.1425407917169573,0.2394999452467095,0.036645570350271925,0.1725407917169573,0.16,-0.25,0.1,
v2_kinematic,1776793622114,88,108,auto_sorting_action,1776793604866_88_1,0.0748,0.0748,0.0,0.2,0.0,1,0.5,60.0,30.0,0.4758719231149802,0.3203633029828016,0.1425407917169573,0.4758719231149802,0.3203633029828016,0.1425407917169573,0.16,-0.25,0.1,-1.0247353026979464,1.651087066624056,-1.1270737094032688,0.0840777543499307,1.141737799067351,-0.09090483056428145,,,0.03499995858909689,0,action_server_error,0,0,0,0,0,0,0,17.8135,,,0.4758719231149802,0.3203633029828016,0.1425407917169573,0.4758719231149802,0.3203633029828016,0.1725407917169573,0.4758719231149802,0.3203633029828016,0.1425407917169573,action_server_error
v2_kinematic,1776793669267,89,108,auto_sorting_action,1776793623130_89_0,0.0713,0.0713,0.0,0.2,0.0,0,0.8,50.0,-20.0,0.12310828516633562,0.1854515580162564,0.1425407917169573,0.12310828516633562,0.1854515580162564,0.1425407917169573,0.16,-0.25,0.1,-0.9862526784405992,1.6298578963445483,-1.1215879449796375,-0.0766362332471564,1.135826550323599,0.07751378139467491,,,0.035000043199510195,1,auto_action_cycle_done,1,1,1,1,1,1,1,47.1522,free_yaw,直解位姿(快速)(反向),0.12310828516633562,0.1854515580162564,0.1425407917169573,0.12310828516633562,0.1854515580162564,0.1725407917169573,0.16,-0.25,0.1,
v2_kinematic,1776793713101,90,108,auto_sorting_action,1776793670276_90_1,0.0615,0.0615,0.0,0.2,0.0,1,0.8,50.0,-20.0,0.2515505101973571,-0.13285366171146668,0.1425407917169573,0.2515505101973571,-0.13285366171146668,0.1425407917169573,0.16,-0.25,0.1,-0.9827880879589284,1.6186709224675067,-1.1108751400820251,-0.07031663518385756,1.0887649863520616,0.016697902302342804,,,0.03499999975652663,1,auto_action_cycle_done,1,1,1,1,1,1,1,43.8344,free_yaw,直解位姿(快速)(反向),0.2515505101973571,-0.13285366171146668,0.1425407917169573,0.2515505101973571,-0.13285366171146668,0.1725407917169573,0.16,-0.25,0.1,
v2_kinematic,1776793731464,91,108,auto_sorting_action,1776793714205_91_0,0.0515,0.0515,0.0,0.2,0.0,0,0.8,60.0,30.0,0.4740087698766133,0.13211406791715363,0.1425407917169573,0.4740087698766133,0.13211406791715363,0.1425407917169573,0.16,-0.25,0.1,-0.9827881269071179,1.618671034691757,-1.110875343078809,-0.07031632506912633,1.088766334011039,0.01669734347879004,,,0.034999999731235805,0,action_server_error,0,0,0,0,0,0,0,18.3619,,,0.4740087698766133,0.13211406791715363,0.1425407917169573,0.4740087698766133,0.13211406791715363,0.1725407917169573,0.4740087698766133,0.13211406791715363,0.1425407917169573,action_server_error
v2_kinematic,1776793753401,92,108,auto_sorting_action,1776793732470_92_1,0.0578,0.0578,0.0,0.2,0.0,1,0.8,60.0,30.0,0.15284630515467346,0.008914927853867285,0.1425407917169573,0.15284630515467346,0.008914927853867285,0.1425407917169573,0.16,-0.25,0.1,0.00024970914054112114,0.0075256365016125315,-0.009740181951244153,0.00266871273088487,-0.00789010314778249,0.0003110437778222064,,,0.034999994893267466,0,action_server_error,0,0,0,0,0,0,0,21.937,,,0.15284630515467346,0.008914927853867285,0.1425407917169573,0.15284630515467346,0.008914927853867285,0.1725407917169573,0.15284630515467346,0.008914927853867285,0.1425407917169573,action_server_error
v2_kinematic,1776793773795,93,108,auto_sorting_action,1776793754344_93_0,0.0574,0.0574,0.0,0.2,0.0,0,1.0,50.0,-20.0,0.4193432171790049,0.1809799352951695,0.1425407917169573,0.4193432171790049,0.1809799352951695,0.1425407917169573,0.16,-0.25,0.1,-0.006986577801551874,0.006314329477999259,-0.003135541257641705,0.0022197907610204126,-0.00585338408538405,0.004758384074522226,,,0.034999995834985836,0,action_server_error,0,0,0,0,0,0,0,20.3933,,,0.4193432171790049,0.1809799352951695,0.1425407917169573,0.4193432171790049,0.1809799352951695,0.1725407917169573,0.4193432171790049,0.1809799352951695,0.1425407917169573,action_server_error
v2_kinematic,1776793794256,94,108,auto_sorting_action,1776793774810_94_1,0.0689,0.0689,0.0,0.2,0.0,1,1.0,50.0,-20.0,0.42845053212281636,0.14771185349927166,0.1425407917169573,0.42845053212281636,0.14771185349927166,0.1425407917169573,0.16,-0.25,0.1,-0.005982495456033021,0.008344525041279027,-0.00047953266475264655,-0.006208016201362021,-0.002908952639772089,0.003998780733124541,,,0.03500000016641783,0,action_server_error,0,0,0,0,0,0,0,20.4603,,,0.42845053212281636,0.14771185349927166,0.1425407917169573,0.42845053212281636,0.14771185349927166,0.1725407917169573,0.42845053212281636,0.14771185349927166,0.1425407917169573,action_server_error
v2_kinematic,1776793814683,95,108,auto_sorting_action,1776793794876_95_0,0.0576,0.0576,0.0,0.2,0.0,0,1.0,60.0,30.0,0.4192403487793975,0.24441190526768483,0.1425407917169573,0.4192403487793975,0.24441190526768483,0.1425407917169573,0.16,-0.25,0.1,-0.0012535402630282633,0.008621263289054326,-0.004996477960338197,0.004191945808652342,-0.003919529577840031,0.007021462696707559,,,0.034999991796109,0,action_server_error,0,0,0,0,0,0,0,20.4267,,,0.4192403487793975,0.24441190526768483,0.1425407917169573,0.4192403487793975,0.24441190526768483,0.1725407917169573,0.4192403487793975,0.24441190526768483,0.1425407917169573,action_server_error
v2_kinematic,1776793862689,96,108,auto_sorting_action,1776793815740_96_1,0.0662,0.0662,0.0,0.2,0.0,1,1.0,60.0,30.0,0.10209154559318293,-0.35283258295051145,0.1425407917169573,0.10209154559318293,-0.35283258295051145,0.1425407917169573,0.16,-0.25,0.1,-1.0339989735119604,1.6630489295059592,-1.1652603733413702,0.08658541908288431,1.1333946552236043,-0.14496404798022766,,,0.03499995404509877,1,auto_action_cycle_done,1,1,1,1,1,1,1,48.0055,free_yaw,直解位姿(快速)(反向),0.10209154559318293,-0.35283258295051145,0.1425407917169573,0.10209154559318293,-0.35283258295051145,0.1725407917169573,0.16,-0.25,0.1,
v2_kinematic,1776793906700,97,108,auto_sorting_action,1776793863684_97_0,0.0594,0.0594,0.1,0.0,-0.2,0,0.5,50.0,-20.0,0.04392151128875727,-0.331129472144743,0.1425407917169573,0.04392151128875727,-0.331129472144743,0.1425407917169573,0.16,-0.25,0.1,-0.9997345704607028,1.6463310278258119,-1.13796850056342,0.027742150539740607,1.0755150126892605,-0.05745235001708249,,,0.034999982020635895,1,auto_action_cycle_done,1,1,1,1,1,1,1,44.0111,free_yaw,直解位姿(快速)(反向),0.04392151128875727,-0.331129472144743,0.1425407917169573,0.04392151128875727,-0.331129472144743,0.1725407917169573,0.16,-0.25,0.1,
v2_kinematic,1776793951528,98,108,auto_sorting_action,1776793907629_98_1,0.0632,0.0632,0.1,0.0,-0.2,1,0.5,50.0,-20.0,0.2296553873435562,-0.049875646294086556,0.1425407917169573,0.2296553873435562,-0.049875646294086556,0.1425407917169573,0.16,-0.25,0.1,-0.9779798980793402,1.631277608179543,-1.1019601462961965,-0.08224572970263289,1.0905548695396208,0.009603289924844383,,,0.034999998461244256,1,auto_action_cycle_done,1,1,1,1,1,1,1,44.827,free_yaw,直解位姿(快速)(反向),0.2296553873435562,-0.049875646294086556,0.1425407917169573,0.2296553873435562,-0.049875646294086556,0.1725407917169573,0.16,-0.25,0.1,
v2_kinematic,1776793995327,99,108,auto_sorting_action,1776793952594_99_0,0.0653,0.0653,0.1,0.0,-0.2,0,0.5,60.0,30.0,0.29823119220527494,0.04291014203921701,0.1425407917169573,0.29823119220527494,0.04291014203921701,0.1425407917169573,0.16,-0.25,0.1,-1.0284095636655906,1.6301481907484954,-1.1272217100178867,0.09051542933409085,1.0806037361988254,0.005045127681270856,,,0.0349999998209822,1,auto_action_cycle_done,1,1,1,1,1,1,1,43.7985,free_yaw,直解位姿(快速)(反向),0.29823119220527494,0.04291014203921701,0.1425407917169573,0.29823119220527494,0.04291014203921701,0.1725407917169573,0.16,-0.25,0.1,
v2_kinematic,1776794039570,100,108,auto_sorting_action,1776793996349_100_1,0.0466,0.0466,0.1,0.0,-0.2,1,0.5,60.0,30.0,0.08259042576650485,-0.3065752859435727,0.1425407917169573,0.08259042576650485,-0.3065752859435727,0.1425407917169573,0.16,-0.25,0.1,-0.9929867872507812,1.5995945191361036,-1.1313445188985067,-0.0014442922187756224,1.1307927740046946,-0.0826700647755425,,,0.03329995859422558,1,auto_action_cycle_done,1,1,1,1,1,1,1,44.2425,free_yaw,直解位姿(快速)(反向),0.08259042576650485,-0.3065752859435727,0.1425407917169573,0.08259042576650485,-0.3065752859435727,0.1725407917169573,0.16,-0.25,0.1,
v2_kinematic,1776794058113,101,108,auto_sorting_action,1776794040680_101_0,0.0619,0.0619,0.1,0.0,-0.2,0,0.8,50.0,-20.0,0.028590406459579935,-0.14677679977968427,0.1425407917169573,0.028590406459579935,-0.14677679977968427,0.1425407917169573,0.16,-0.25,0.1,-0.9929867936175718,1.5995946670247863,-1.131344768771843,-0.0014442269420342768,1.1307945162782724,-0.08267013168702597,,,0.03499998700366719,0,action_server_error,0,0,0,0,0,0,0,18.5426,,,0.028590406459579935,-0.14677679977968427,0.1425407917169573,0.028590406459579935,-0.14677679977968427,0.1725407917169573,0.028590406459579935,-0.14677679977968427,0.1425407917169573,action_server_error
v2_kinematic,1776794105843,102,108,auto_sorting_action,1776794059142_102_1,0.0452,0.0452,0.1,0.0,-0.2,1,0.8,50.0,-20.0,0.33479661669405825,0.1818797252085041,0.1425407917169573,0.33479661669405825,0.1818797252085041,0.1425407917169573,0.16,-0.25,0.1,-0.9946807114633005,1.6215582636837444,-1.0952465466269956,0.006758899584250244,1.0662895662649277,0.09902538598699007,,,0.03260007272874754,1,auto_action_cycle_done,1,1,1,1,1,1,1,47.7295,free_yaw,直解位姿(快速)(反向),0.33479661669405825,0.1818797252085041,0.1425407917169573,0.33479661669405825,0.1818797252085041,0.1725407917169573,0.16,-0.25,0.1,
v2_kinematic,1776794152403,103,108,auto_sorting_action,1776794106891_103_0,0.0456,0.0456,0.1,0.0,-0.2,0,0.8,60.0,30.0,0.17081826665084449,0.23082900022895048,0.1425407917169573,0.17081826665084449,0.23082900022895048,0.1425407917169573,0.16,-0.25,0.1,-1.0242034455946163,1.6417134387424746,-1.1494505445932983,0.05033625818729348,1.1233268789605422,-0.0658428088988563,,,0.03279999193181941,1,auto_action_cycle_done,1,1,1,1,1,1,1,46.5592,free_yaw,直解位姿(快速)(反向),0.17081826665084449,0.23082900022895048,0.1425407917169573,0.17081826665084449,0.23082900022895048,0.1725407917169573,0.16,-0.25,0.1,
v2_kinematic,1776794196310,104,108,auto_sorting_action,1776794153446_104_1,0.0694,0.0694,0.1,0.0,-0.2,1,0.8,60.0,30.0,0.11732193917343411,-0.1363861156693282,0.1425407917169573,0.11732193917343411,-0.1363861156693282,0.1425407917169573,0.16,-0.25,0.1,-1.022007006357116,1.6109560465390453,-1.1096799831470392,0.0332117203780804,1.1018655483650246,-0.051751332315053133,,,0.034999995115967214,1,auto_action_cycle_done,1,1,1,1,1,1,1,43.9069,free_yaw,直解位姿(快速)(反向),0.11732193917343411,-0.1363861156693282,0.1425407917169573,0.11732193917343411,-0.1363861156693282,0.1725407917169573,0.16,-0.25,0.1,
v2_kinematic,1776794214838,105,108,auto_sorting_action,1776794197369_105_0,0.0478,0.0478,0.1,0.0,-0.2,0,1.0,50.0,-20.0,0.14328955972585794,0.05966599280611737,0.1425407917169573,0.14328955972585794,0.05966599280611737,0.1425407917169573,0.16,-0.25,0.1,-1.0220069874056508,1.6109561729841646,-1.1096801831823804,0.033211523466890824,1.1018669248678608,-0.05175200098371313,,,0.03389998429527184,0,action_server_error,0,0,0,0,0,0,0,18.5274,,,0.14328955972585794,0.05966599280611737,0.1425407917169573,0.14328955972585794,0.05966599280611737,0.1725407917169573,0.14328955972585794,0.05966599280611737,0.1425407917169573,action_server_error
v2_kinematic,1776794236571,106,108,auto_sorting_action,1776794215841_106_1,0.0451,0.0451,0.1,0.0,-0.2,1,1.0,50.0,-20.0,0.23744919353206748,-0.3890856522050944,0.1425407917169573,0.23744919353206748,-0.3890856522050944,0.1425407917169573,0.16,-0.25,0.1,-0.009209390653036387,0.005383653023028678,-0.003057864741323968,-0.002677525284043192,0.0027493357401704444,0.006116857994481251,,,0.03255000601210621,0,action_server_error,0,0,0,0,0,0,0,21.7327,,,0.23744919353206748,-0.3890856522050944,0.1425407917169573,0.23744919353206748,-0.3890856522050944,0.1725407917169573,0.23744919353206748,-0.3890856522050944,0.1425407917169573,action_server_error
v2_kinematic,1776794283554,107,108,auto_sorting_action,1776794237498_107_0,0.0624,0.0624,0.1,0.0,-0.2,0,1.0,60.0,30.0,0.18905407848159128,-0.08080420421390173,0.1425407917169573,0.18905407848159128,-0.08080420421390173,0.1425407917169573,0.16,-0.25,0.1,-1.0018286861482402,1.606202087083644,-1.1108190072431476,0.06664580182636648,1.0863575466532405,-0.1209631742734576,,,0.03499995271739358,1,auto_action_cycle_done,1,1,1,1,1,1,1,46.9823,free_yaw,直解位姿(快速)(反向),0.18905407848159128,-0.08080420421390173,0.1425407917169573,0.18905407848159128,-0.08080420421390173,0.1725407917169573,0.16,-0.25,0.1,
v2_kinematic,1776794302044,108,108,auto_sorting_action,1776794284634_108_1,0.0655,0.0655,0.1,0.0,-0.2,1,1.0,60.0,30.0,0.38344513291902976,0.1180479229498618,0.1425407917169573,0.38344513291902976,0.1180479229498618,0.1425407917169573,0.16,-0.25,0.1,-1.0018286748945258,1.6062022123585882,-1.1108192069811187,0.06664557586622255,1.0863589014303665,-0.12096256007646655,,,0.03499995194819027,0,action_server_error,0,0,0,0,0,0,0,18.4896,,,0.38344513291902976,0.1180479229498618,0.1425407917169573,0.38344513291902976,0.1180479229498618,0.1725407917169573,0.38344513291902976,0.1180479229498618,0.1425407917169573,action_server_error
